file,label,cell,source,speaker_id,duration_s
accents\real\hi_native\openslr103_train_2177_043.wav,real,hi_native,openslr103_train,openslr103_2177,3.240
accents\real\hi_native\openslr103_train_2177_046.wav,real,hi_native,openslr103_train,openslr103_2177,5.840
accents\real\hi_native\openslr103_train_2177_047.wav,real,hi_native,openslr103_train,openslr103_2177,5.780
accents\real\hi_native\openslr103_train_2177_050.wav,real,hi_native,openslr103_train,openslr103_2177,3.420
accents\real\hi_native\openslr103_train_2177_055.wav,real,hi_native,openslr103_train,openslr103_2177,3.360
accents\real\hi_native\openslr103_train_2177_060.wav,real,hi_native,openslr103_train,openslr103_2177,3.200
accents\real\hi_native\openslr103_train_2177_063.wav,real,hi_native,openslr103_train,openslr103_2177,6.040
accents\real\hi_native\openslr103_train_2177_064.wav,real,hi_native,openslr103_train,openslr103_2177,4.200
accents\real\hi_native\openslr103_train_2177_065.wav,real,hi_native,openslr103_train,openslr103_2177,4.120
accents\real\hi_native\openslr103_train_2177_068.wav,real,hi_native,openslr103_train,openslr103_2177,3.900
accents\real\hi_native\openslr103_train_2177_072.wav,real,hi_native,openslr103_train,openslr103_2177,3.620
accents\real\hi_native\openslr103_train_2177_076.wav,real,hi_native,openslr103_train,openslr103_2177,6.900
accents\real\hi_native\openslr103_train_2177_077.wav,real,hi_native,openslr103_train,openslr103_2177,5.060
accents\real\hi_native\openslr103_train_2177_079.wav,real,hi_native,openslr103_train,openslr103_2177,4.120
accents\real\hi_native\openslr103_train_2177_080.wav,real,hi_native,openslr103_train,openslr103_2177,5.680
accents\real\hi_native\openslr103_train_2177_082.wav,real,hi_native,openslr103_train,openslr103_2177,4.740
accents\real\hi_native\openslr103_train_2177_092.wav,real,hi_native,openslr103_train,openslr103_2177,4.740
accents\real\hi_native\openslr103_train_2178_002.wav,real,hi_native,openslr103_train,openslr103_2178,4.880
accents\real\hi_native\openslr103_train_2178_005.wav,real,hi_native,openslr103_train,openslr103_2178,5.800
accents\real\hi_native\openslr103_train_2178_006.wav,real,hi_native,openslr103_train,openslr103_2178,4.800
accents\real\hi_native\openslr103_train_2178_009.wav,real,hi_native,openslr103_train,openslr103_2178,4.340
accents\real\hi_native\openslr103_train_2178_016.wav,real,hi_native,openslr103_train,openslr103_2178,4.580
accents\real\hi_native\openslr103_train_2178_024.wav,real,hi_native,openslr103_train,openslr103_2178,5.220
accents\real\hi_native\openslr103_train_2178_026.wav,real,hi_native,openslr103_train,openslr103_2178,4.080
accents\real\hi_native\openslr103_train_2178_027.wav,real,hi_native,openslr103_train,openslr103_2178,5.900
accents\real\hi_native\openslr103_train_2178_032.wav,real,hi_native,openslr103_train,openslr103_2178,4.320
accents\real\hi_native\openslr103_train_2178_033.wav,real,hi_native,openslr103_train,openslr103_2178,4.180
accents\real\hi_native\openslr103_train_2178_034.wav,real,hi_native,openslr103_train,openslr103_2178,6.700
accents\real\hi_native\openslr103_train_2178_035.wav,real,hi_native,openslr103_train,openslr103_2178,5.640
accents\real\hi_native\openslr103_train_2178_037.wav,real,hi_native,openslr103_train,openslr103_2178,4.800
accents\real\hi_native\openslr103_train_2178_047.wav,real,hi_native,openslr103_train,openslr103_2178,5.480
accents\real\hi_native\openslr103_train_2178_055.wav,real,hi_native,openslr103_train,openslr103_2178,3.220
accents\real\hi_native\openslr103_train_2178_064.wav,real,hi_native,openslr103_train,openslr103_2178,4.800
accents\real\hi_native\openslr103_train_2178_070.wav,real,hi_native,openslr103_train,openslr103_2178,6.900
accents\real\hi_native\openslr103_train_2178_072.wav,real,hi_native,openslr103_train,openslr103_2178,5.060
accents\real\hi_native\openslr103_train_2178_076.wav,real,hi_native,openslr103_train,openslr103_2178,6.780
accents\real\hi_native\openslr103_train_2178_077.wav,real,hi_native,openslr103_train,openslr103_2178,6.480
accents\real\hi_native\openslr103_train_2178_079.wav,real,hi_native,openslr103_train,openslr103_2178,4.200
accents\real\hi_native\openslr103_train_2178_080.wav,real,hi_native,openslr103_train,openslr103_2178,5.860
accents\real\hi_native\openslr103_train_2178_092.wav,real,hi_native,openslr103_train,openslr103_2178,4.740
accents\real\hi_native\openslr103_train_2180_002.wav,real,hi_native,openslr103_train,openslr103_2180,5.540
accents\real\hi_native\openslr103_train_2180_006.wav,real,hi_native,openslr103_train,openslr103_2180,5.380
accents\real\hi_native\openslr103_train_2180_015.wav,real,hi_native,openslr103_train,openslr103_2180,6.840
accents\real\hi_native\openslr103_train_2180_016.wav,real,hi_native,openslr103_train,openslr103_2180,4.920
accents\real\hi_native\openslr103_train_2180_024.wav,real,hi_native,openslr103_train,openslr103_2180,5.720
accents\real\hi_native\openslr103_train_2180_026.wav,real,hi_native,openslr103_train,openslr103_2180,4.280
accents\real\hi_native\openslr103_train_2180_027.wav,real,hi_native,openslr103_train,openslr103_2180,6.300
accents\real\hi_native\openslr103_train_2180_032.wav,real,hi_native,openslr103_train,openslr103_2180,5.580
accents\real\hi_native\openslr103_train_2180_034.wav,real,hi_native,openslr103_train,openslr103_2180,8.380
accents\real\hi_native\openslr103_train_2180_037.wav,real,hi_native,openslr103_train,openslr103_2180,5.560
accents\real\hi_native\openslr103_train_2180_043.wav,real,hi_native,openslr103_train,openslr103_2180,3.820
accents\real\hi_native\openslr103_train_2180_046.wav,real,hi_native,openslr103_train,openslr103_2180,7.640
accents\real\hi_native\openslr103_train_2180_047.wav,real,hi_native,openslr103_train,openslr103_2180,6.360
accents\real\hi_native\openslr103_train_2180_055.wav,real,hi_native,openslr103_train,openslr103_2180,3.240
accents\real\hi_native\openslr103_train_2180_057.wav,real,hi_native,openslr103_train,openslr103_2180,5.280
accents\real\hi_native\openslr103_train_2180_060.wav,real,hi_native,openslr103_train,openslr103_2180,3.420
accents\real\hi_native\openslr103_train_2180_065.wav,real,hi_native,openslr103_train,openslr103_2180,3.800
accents\real\hi_native\openslr103_train_2180_070.wav,real,hi_native,openslr103_train,openslr103_2180,7.860
accents\real\hi_native\openslr103_train_2180_073.wav,real,hi_native,openslr103_train,openslr103_2180,6.860
accents\real\hi_native\openslr103_train_2180_076.wav,real,hi_native,openslr103_train,openslr103_2180,6.780
accents\real\hi_native\openslr103_train_2180_077.wav,real,hi_native,openslr103_train,openslr103_2180,6.720
accents\real\hi_native\openslr103_train_2180_080.wav,real,hi_native,openslr103_train,openslr103_2180,6.160
accents\real\hi_native\openslr103_train_2180_092.wav,real,hi_native,openslr103_train,openslr103_2180,6.600
accents\real\hi_native\openslr103_train_2183_001.wav,real,hi_native,openslr103_train,openslr103_2183,4.300
accents\real\hi_native\openslr103_train_2183_005.wav,real,hi_native,openslr103_train,openslr103_2183,5.520
accents\real\hi_native\openslr103_train_2183_006.wav,real,hi_native,openslr103_train,openslr103_2183,5.200
accents\real\hi_native\openslr103_train_2183_013.wav,real,hi_native,openslr103_train,openslr103_2183,5.320
accents\real\hi_native\openslr103_train_2183_015.wav,real,hi_native,openslr103_train,openslr103_2183,6.740
accents\real\hi_native\openslr103_train_2183_016.wav,real,hi_native,openslr103_train,openslr103_2183,3.700
accents\real\hi_native\openslr103_train_2183_018.wav,real,hi_native,openslr103_train,openslr103_2183,5.020
accents\real\hi_native\openslr103_train_2183_024.wav,real,hi_native,openslr103_train,openslr103_2183,5.280
accents\real\hi_native\openslr103_train_2183_026.wav,real,hi_native,openslr103_train,openslr103_2183,3.680
accents\real\hi_native\openslr103_train_2183_027.wav,real,hi_native,openslr103_train,openslr103_2183,6.280
accents\real\hi_native\openslr103_train_2183_032.wav,real,hi_native,openslr103_train,openslr103_2183,4.800
accents\real\hi_native\openslr103_train_2183_033.wav,real,hi_native,openslr103_train,openslr103_2183,5.160
accents\real\hi_native\openslr103_train_2183_034.wav,real,hi_native,openslr103_train,openslr103_2183,6.800
accents\real\hi_native\openslr103_train_2183_035.wav,real,hi_native,openslr103_train,openslr103_2183,5.400
accents\real\hi_native\openslr103_train_2183_037.wav,real,hi_native,openslr103_train,openslr103_2183,4.900
accents\real\hi_native\openslr103_train_2183_043.wav,real,hi_native,openslr103_train,openslr103_2183,4.120
accents\real\hi_native\openslr103_train_2183_046.wav,real,hi_native,openslr103_train,openslr103_2183,5.480
accents\real\hi_native\openslr103_train_2183_047.wav,real,hi_native,openslr103_train,openslr103_2183,5.520
accents\real\hi_native\openslr103_train_2183_050.wav,real,hi_native,openslr103_train,openslr103_2183,4.420
accents\real\hi_native\openslr103_train_2183_055.wav,real,hi_native,openslr103_train,openslr103_2183,3.000
accents\real\hi_native\openslr103_train_2183_057.wav,real,hi_native,openslr103_train,openslr103_2183,4.580
accents\real\hi_native\openslr103_train_2183_060.wav,real,hi_native,openslr103_train,openslr103_2183,3.040
accents\real\hi_native\openslr103_train_2183_064.wav,real,hi_native,openslr103_train,openslr103_2183,4.600
accents\real\hi_native\openslr103_train_2183_070.wav,real,hi_native,openslr103_train,openslr103_2183,5.600
accents\real\hi_native\openslr103_train_2183_072.wav,real,hi_native,openslr103_train,openslr103_2183,3.620
accents\real\hi_native\openslr103_train_2183_076.wav,real,hi_native,openslr103_train,openslr103_2183,6.000
accents\real\hi_native\openslr103_train_2183_077.wav,real,hi_native,openslr103_train,openslr103_2183,5.880
accents\real\hi_native\openslr103_train_2183_079.wav,real,hi_native,openslr103_train,openslr103_2183,4.580
accents\real\hi_native\openslr103_train_2183_080.wav,real,hi_native,openslr103_train,openslr103_2183,6.420
accents\real\hi_native\openslr103_train_2183_092.wav,real,hi_native,openslr103_train,openslr103_2183,4.760
accents\real\hi_native\openslr103_train_2183_093.wav,real,hi_native,openslr103_train,openslr103_2183,5.280
accents\real\hi_native\openslr103_train_2184_001.wav,real,hi_native,openslr103_train,openslr103_2184,4.120
accents\real\hi_native\openslr103_train_2184_002.wav,real,hi_native,openslr103_train,openslr103_2184,4.920
accents\real\hi_native\openslr103_train_2184_005.wav,real,hi_native,openslr103_train,openslr103_2184,5.660
accents\real\hi_native\openslr103_train_2184_006.wav,real,hi_native,openslr103_train,openslr103_2184,5.260
accents\real\hi_native\openslr103_train_2184_015.wav,real,hi_native,openslr103_train,openslr103_2184,6.020
accents\real\hi_native\openslr103_train_2184_016.wav,real,hi_native,openslr103_train,openslr103_2184,3.700
accents\real\hi_native\openslr103_train_2184_024.wav,real,hi_native,openslr103_train,openslr103_2184,5.440
accents\real\hi_native\openslr103_train_2184_026.wav,real,hi_native,openslr103_train,openslr103_2184,3.780
accents\real\hi_native\openslr103_train_2184_027.wav,real,hi_native,openslr103_train,openslr103_2184,5.960
accents\real\hi_native\openslr103_train_2184_032.wav,real,hi_native,openslr103_train,openslr103_2184,4.860
accents\real\hi_native\openslr103_train_2184_033.wav,real,hi_native,openslr103_train,openslr103_2184,4.620
accents\real\hi_native\openslr103_train_2184_034.wav,real,hi_native,openslr103_train,openslr103_2184,6.980
accents\real\hi_native\openslr103_train_2184_035.wav,real,hi_native,openslr103_train,openslr103_2184,5.440
accents\real\hi_native\openslr103_train_2184_037.wav,real,hi_native,openslr103_train,openslr103_2184,4.220
accents\real\hi_native\openslr103_train_2184_043.wav,real,hi_native,openslr103_train,openslr103_2184,3.880
accents\real\hi_native\openslr103_train_2184_046.wav,real,hi_native,openslr103_train,openslr103_2184,7.280
accents\real\hi_native\openslr103_train_2184_047.wav,real,hi_native,openslr103_train,openslr103_2184,5.940
accents\real\hi_native\openslr103_train_2184_057.wav,real,hi_native,openslr103_train,openslr103_2184,4.960
accents\real\hi_native\openslr103_train_2184_060.wav,real,hi_native,openslr103_train,openslr103_2184,3.220
accents\real\hi_native\openslr103_train_2184_064.wav,real,hi_native,openslr103_train,openslr103_2184,4.540
accents\real\hi_native\openslr103_train_2184_070.wav,real,hi_native,openslr103_train,openslr103_2184,5.480
accents\real\hi_native\openslr103_train_2184_076.wav,real,hi_native,openslr103_train,openslr103_2184,5.120
accents\real\hi_native\openslr103_train_2184_077.wav,real,hi_native,openslr103_train,openslr103_2184,5.500
accents\real\hi_native\openslr103_train_2184_079.wav,real,hi_native,openslr103_train,openslr103_2184,4.520
accents\real\hi_native\openslr103_train_2184_080.wav,real,hi_native,openslr103_train,openslr103_2184,6.020
accents\real\hi_native\openslr103_train_2184_092.wav,real,hi_native,openslr103_train,openslr103_2184,5.020
accents\real\hi_native\openslr103_train_2185_002.wav,real,hi_native,openslr103_train,openslr103_2185,3.460
accents\real\hi_native\openslr103_train_2185_005.wav,real,hi_native,openslr103_train,openslr103_2185,5.040
accents\real\hi_native\openslr103_train_2185_006.wav,real,hi_native,openslr103_train,openslr103_2185,5.140
accents\real\hi_native\openslr103_train_2185_016.wav,real,hi_native,openslr103_train,openslr103_2185,3.500
accents\real\hi_native\openslr103_train_2185_024.wav,real,hi_native,openslr103_train,openslr103_2185,4.980
accents\real\hi_native\openslr103_train_2185_027.wav,real,hi_native,openslr103_train,openslr103_2185,4.040
accents\real\hi_native\openslr103_train_2185_035.wav,real,hi_native,openslr103_train,openslr103_2185,4.600
accents\real\hi_native\openslr103_train_2185_043.wav,real,hi_native,openslr103_train,openslr103_2185,3.860
accents\real\hi_native\openslr103_train_2185_046.wav,real,hi_native,openslr103_train,openslr103_2185,5.080
accents\real\hi_native\openslr103_train_2185_051.wav,real,hi_native,openslr103_train,openslr103_2185,5.840
accents\real\hi_native\openslr103_train_2185_072.wav,real,hi_native,openslr103_train,openslr103_2185,3.800
accents\real\hi_native\openslr103_train_2185_076.wav,real,hi_native,openslr103_train,openslr103_2185,5.880
accents\real\hi_native\openslr103_train_2185_079.wav,real,hi_native,openslr103_train,openslr103_2185,3.960
accents\real\hi_native\openslr103_train_2185_080.wav,real,hi_native,openslr103_train,openslr103_2185,4.840
accents\real\hi_native\openslr103_train_2185_092.wav,real,hi_native,openslr103_train,openslr103_2185,4.560
accents\real\hi_native\openslr103_train_2186_002.wav,real,hi_native,openslr103_train,openslr103_2186,5.000
accents\real\hi_native\openslr103_train_2186_005.wav,real,hi_native,openslr103_train,openslr103_2186,5.460
accents\real\hi_native\openslr103_train_2186_006.wav,real,hi_native,openslr103_train,openslr103_2186,6.060
accents\real\hi_native\openslr103_train_2186_015.wav,real,hi_native,openslr103_train,openslr103_2186,6.720
accents\real\hi_native\openslr103_train_2186_016.wav,real,hi_native,openslr103_train,openslr103_2186,4.260
accents\real\hi_native\openslr103_train_2186_024.wav,real,hi_native,openslr103_train,openslr103_2186,5.480
accents\real\hi_native\openslr103_train_2186_026.wav,real,hi_native,openslr103_train,openslr103_2186,5.500
accents\real\hi_native\openslr103_train_2186_027.wav,real,hi_native,openslr103_train,openslr103_2186,6.020
accents\real\hi_native\openslr103_train_2186_035.wav,real,hi_native,openslr103_train,openslr103_2186,5.840
accents\real\hi_native\openslr103_train_2186_043.wav,real,hi_native,openslr103_train,openslr103_2186,3.420
accents\real\hi_native\openslr103_train_2186_046.wav,real,hi_native,openslr103_train,openslr103_2186,6.640
accents\real\hi_native\openslr103_train_2186_047.wav,real,hi_native,openslr103_train,openslr103_2186,6.200
accents\real\hi_native\openslr103_train_2186_051.wav,real,hi_native,openslr103_train,openslr103_2186,8.260
accents\real\hi_native\openslr103_train_2186_060.wav,real,hi_native,openslr103_train,openslr103_2186,3.460
accents\real\hi_native\openslr103_train_2186_064.wav,real,hi_native,openslr103_train,openslr103_2186,5.880
accents\real\hi_native\openslr103_train_2186_070.wav,real,hi_native,openslr103_train,openslr103_2186,5.700
accents\real\hi_native\openslr103_train_2186_072.wav,real,hi_native,openslr103_train,openslr103_2186,3.560
accents\real\hi_native\openslr103_train_2186_076.wav,real,hi_native,openslr103_train,openslr103_2186,6.400
accents\real\hi_native\openslr103_train_2186_077.wav,real,hi_native,openslr103_train,openslr103_2186,6.040
accents\real\hi_native\openslr103_train_2186_079.wav,real,hi_native,openslr103_train,openslr103_2186,4.700
accents\real\hi_native\openslr103_train_2186_080.wav,real,hi_native,openslr103_train,openslr103_2186,5.820
accents\real\hi_native\openslr103_train_2186_082.wav,real,hi_native,openslr103_train,openslr103_2186,4.600
accents\real\hi_native\openslr103_train_2186_092.wav,real,hi_native,openslr103_train,openslr103_2186,5.240
accents\real\hi_native\openslr103_train_2186_097.wav,real,hi_native,openslr103_train,openslr103_2186,6.980
accents\real\hi_native\openslr103_train_2187_002.wav,real,hi_native,openslr103_train,openslr103_2187,2.260
accents\real\hi_native\openslr103_train_2187_006.wav,real,hi_native,openslr103_train,openslr103_2187,2.540
accents\real\hi_native\openslr103_train_2187_009.wav,real,hi_native,openslr103_train,openslr103_2187,2.100
accents\real\hi_native\openslr103_train_2187_014.wav,real,hi_native,openslr103_train,openslr103_2187,2.040
accents\real\hi_native\openslr103_train_2187_015.wav,real,hi_native,openslr103_train,openslr103_2187,2.360
accents\real\hi_native\openslr103_train_2187_016.wav,real,hi_native,openslr103_train,openslr103_2187,1.900
accents\real\hi_native\openslr103_train_2187_019.wav,real,hi_native,openslr103_train,openslr103_2187,3.440
accents\real\hi_native\openslr103_train_2187_024.wav,real,hi_native,openslr103_train,openslr103_2187,3.220
accents\real\hi_native\openslr103_train_2187_027.wav,real,hi_native,openslr103_train,openslr103_2187,2.800
accents\real\hi_native\openslr103_train_2187_033.wav,real,hi_native,openslr103_train,openslr103_2187,2.960
accents\real\hi_native\openslr103_train_2187_035.wav,real,hi_native,openslr103_train,openslr103_2187,2.720
accents\real\hi_native\openslr103_train_2187_037.wav,real,hi_native,openslr103_train,openslr103_2187,2.760
accents\real\hi_native\openslr103_train_2187_043.wav,real,hi_native,openslr103_train,openslr103_2187,1.700
accents\real\hi_native\openslr103_train_2187_046.wav,real,hi_native,openslr103_train,openslr103_2187,2.720
accents\real\hi_native\openslr103_train_2187_047.wav,real,hi_native,openslr103_train,openslr103_2187,2.380
accents\real\hi_native\openslr103_train_2187_050.wav,real,hi_native,openslr103_train,openslr103_2187,2.060
accents\real\hi_native\openslr103_train_2187_051.wav,real,hi_native,openslr103_train,openslr103_2187,3.060
accents\real\hi_native\openslr103_train_2187_063.wav,real,hi_native,openslr103_train,openslr103_2187,3.020
accents\real\hi_native\openslr103_train_2187_064.wav,real,hi_native,openslr103_train,openslr103_2187,1.740
accents\real\hi_native\openslr103_train_2187_068.wav,real,hi_native,openslr103_train,openslr103_2187,1.860
accents\real\hi_native\openslr103_train_2187_070.wav,real,hi_native,openslr103_train,openslr103_2187,2.680
accents\real\hi_native\openslr103_train_2187_072.wav,real,hi_native,openslr103_train,openslr103_2187,1.560
accents\real\hi_native\openslr103_train_2187_076.wav,real,hi_native,openslr103_train,openslr103_2187,2.420
accents\real\hi_native\openslr103_train_2187_077.wav,real,hi_native,openslr103_train,openslr103_2187,2.240
accents\real\hi_native\openslr103_train_2187_079.wav,real,hi_native,openslr103_train,openslr103_2187,2.320
accents\real\hi_native\openslr103_train_2187_080.wav,real,hi_native,openslr103_train,openslr103_2187,2.800
accents\real\hi_native\openslr103_train_2187_092.wav,real,hi_native,openslr103_train,openslr103_2187,2.660
accents\real\hi_native\openslr103_train_2187_097.wav,real,hi_native,openslr103_train,openslr103_2187,2.580
accents\real\hi_native\openslr103_train_2189_002.wav,real,hi_native,openslr103_train,openslr103_2189,6.020
accents\real\hi_native\openslr103_train_2189_005.wav,real,hi_native,openslr103_train,openslr103_2189,7.900
accents\real\hi_native\openslr103_train_2189_006.wav,real,hi_native,openslr103_train,openslr103_2189,7.260
accents\real\hi_native\openslr103_train_2189_016.wav,real,hi_native,openslr103_train,openslr103_2189,6.660
accents\real\hi_native\openslr103_train_2189_024.wav,real,hi_native,openslr103_train,openslr103_2189,7.580
accents\real\hi_native\openslr103_train_2189_026.wav,real,hi_native,openslr103_train,openslr103_2189,5.400
accents\real\hi_native\openslr103_train_2189_035.wav,real,hi_native,openslr103_train,openslr103_2189,8.280
accents\real\hi_native\openslr103_train_2189_043.wav,real,hi_native,openslr103_train,openslr103_2189,4.420
accents\real\hi_native\openslr103_train_2189_046.wav,real,hi_native,openslr103_train,openslr103_2189,8.240
accents\real\hi_native\openslr103_train_2189_047.wav,real,hi_native,openslr103_train,openslr103_2189,7.360
accents\real\hi_native\openslr103_train_2189_055.wav,real,hi_native,openslr103_train,openslr103_2189,5.100
accents\real\hi_native\openslr103_train_2189_064.wav,real,hi_native,openslr103_train,openslr103_2189,7.080
accents\real\hi_native\openslr103_train_2189_065.wav,real,hi_native,openslr103_train,openslr103_2189,6.140
accents\real\hi_native\openslr103_train_2189_070.wav,real,hi_native,openslr103_train,openslr103_2189,7.820
accents\real\hi_native\openslr103_train_2189_076.wav,real,hi_native,openslr103_train,openslr103_2189,7.280
accents\real\hi_native\openslr103_train_2189_080.wav,real,hi_native,openslr103_train,openslr103_2189,7.100
accents\real\hi_native\openslr103_train_2189_092.wav,real,hi_native,openslr103_train,openslr103_2189,5.580
accents\real\hi_native\openslr103_train_2189_097.wav,real,hi_native,openslr103_train,openslr103_2189,6.600
accents\real\hi_native\openslr103_train_2192_001.wav,real,hi_native,openslr103_train,openslr103_2192,3.280
accents\real\hi_native\openslr103_train_2192_002.wav,real,hi_native,openslr103_train,openslr103_2192,2.720
accents\real\hi_native\openslr103_train_2192_006.wav,real,hi_native,openslr103_train,openslr103_2192,2.420
accents\real\hi_native\openslr103_train_2192_024.wav,real,hi_native,openslr103_train,openslr103_2192,3.880
accents\real\hi_native\openslr103_train_2192_026.wav,real,hi_native,openslr103_train,openslr103_2192,2.460
accents\real\hi_native\openslr103_train_2192_027.wav,real,hi_native,openslr103_train,openslr103_2192,3.240
accents\real\hi_native\openslr103_train_2192_032.wav,real,hi_native,openslr103_train,openslr103_2192,1.940
accents\real\hi_native\openslr103_train_2192_033.wav,real,hi_native,openslr103_train,openslr103_2192,2.580
accents\real\hi_native\openslr103_train_2192_034.wav,real,hi_native,openslr103_train,openslr103_2192,3.240
accents\real\hi_native\openslr103_train_2192_035.wav,real,hi_native,openslr103_train,openslr103_2192,3.460
accents\real\hi_native\openslr103_train_2192_043.wav,real,hi_native,openslr103_train,openslr103_2192,2.480
accents\real\hi_native\openslr103_train_2192_046.wav,real,hi_native,openslr103_train,openslr103_2192,3.240
accents\real\hi_native\openslr103_train_2192_047.wav,real,hi_native,openslr103_train,openslr103_2192,2.580
accents\real\hi_native\openslr103_train_2192_055.wav,real,hi_native,openslr103_train,openslr103_2192,2.060
accents\real\hi_native\openslr103_train_2192_064.wav,real,hi_native,openslr103_train,openslr103_2192,1.900
accents\real\hi_native\openslr103_train_2192_072.wav,real,hi_native,openslr103_train,openslr103_2192,2.320
accents\real\hi_native\openslr103_train_2192_076.wav,real,hi_native,openslr103_train,openslr103_2192,2.940
accents\real\hi_native\openslr103_train_2192_092.wav,real,hi_native,openslr103_train,openslr103_2192,2.560
accents\real\hi_native\openslr103_train_2194_001.wav,real,hi_native,openslr103_train,openslr103_2194,4.060
accents\real\hi_native\openslr103_train_2194_002.wav,real,hi_native,openslr103_train,openslr103_2194,4.920
accents\real\hi_native\openslr103_train_2194_005.wav,real,hi_native,openslr103_train,openslr103_2194,5.080
accents\real\hi_native\openslr103_train_2194_006.wav,real,hi_native,openslr103_train,openslr103_2194,5.600
accents\real\hi_native\openslr103_train_2194_009.wav,real,hi_native,openslr103_train,openslr103_2194,4.500
accents\real\hi_native\openslr103_train_2194_015.wav,real,hi_native,openslr103_train,openslr103_2194,5.680
accents\real\hi_native\openslr103_train_2194_016.wav,real,hi_native,openslr103_train,openslr103_2194,4.460
accents\real\hi_native\openslr103_train_2194_024.wav,real,hi_native,openslr103_train,openslr103_2194,5.580
accents\real\hi_native\openslr103_train_2194_026.wav,real,hi_native,openslr103_train,openslr103_2194,3.860
accents\real\hi_native\openslr103_train_2194_027.wav,real,hi_native,openslr103_train,openslr103_2194,5.660
accents\real\hi_native\openslr103_train_2194_032.wav,real,hi_native,openslr103_train,openslr103_2194,4.340
accents\real\hi_native\openslr103_train_2194_033.wav,real,hi_native,openslr103_train,openslr103_2194,4.700
accents\real\hi_native\openslr103_train_2194_034.wav,real,hi_native,openslr103_train,openslr103_2194,7.420
accents\real\hi_native\openslr103_train_2194_035.wav,real,hi_native,openslr103_train,openslr103_2194,5.440
accents\real\hi_native\openslr103_train_2194_037.wav,real,hi_native,openslr103_train,openslr103_2194,4.840
accents\real\hi_native\openslr103_train_2194_043.wav,real,hi_native,openslr103_train,openslr103_2194,3.320
accents\real\hi_native\openslr103_train_2194_046.wav,real,hi_native,openslr103_train,openslr103_2194,6.200
accents\real\hi_native\openslr103_train_2194_047.wav,real,hi_native,openslr103_train,openslr103_2194,5.400
accents\real\hi_native\openslr103_train_2194_050.wav,real,hi_native,openslr103_train,openslr103_2194,3.860
accents\real\hi_native\openslr103_train_2194_051.wav,real,hi_native,openslr103_train,openslr103_2194,7.060
accents\real\hi_native\openslr103_train_2194_060.wav,real,hi_native,openslr103_train,openslr103_2194,4.200
accents\real\hi_native\openslr103_train_2194_064.wav,real,hi_native,openslr103_train,openslr103_2194,4.020
accents\real\hi_native\openslr103_train_2194_068.wav,real,hi_native,openslr103_train,openslr103_2194,3.540
accents\real\hi_native\openslr103_train_2194_072.wav,real,hi_native,openslr103_train,openslr103_2194,3.360
accents\real\hi_native\openslr103_train_2194_076.wav,real,hi_native,openslr103_train,openslr103_2194,5.760
accents\real\hi_native\openslr103_train_2194_077.wav,real,hi_native,openslr103_train,openslr103_2194,5.620
accents\real\hi_native\openslr103_train_2194_080.wav,real,hi_native,openslr103_train,openslr103_2194,5.740
accents\real\hi_native\openslr103_train_2194_092.wav,real,hi_native,openslr103_train,openslr103_2194,5.280
accents\real\hi_native\openslr103_train_2194_093.wav,real,hi_native,openslr103_train,openslr103_2194,5.000
accents\real\hi_native\openslr103_train_2194_097.wav,real,hi_native,openslr103_train,openslr103_2194,5.420
accents\real\hi_native\openslr103_train_2195_002.wav,real,hi_native,openslr103_train,openslr103_2195,7.100
accents\real\hi_native\openslr103_train_2195_005.wav,real,hi_native,openslr103_train,openslr103_2195,8.460
accents\real\hi_native\openslr103_train_2195_006.wav,real,hi_native,openslr103_train,openslr103_2195,8.440
accents\real\hi_native\openslr103_train_2195_009.wav,real,hi_native,openslr103_train,openslr103_2195,7.440
accents\real\hi_native\openslr103_train_2195_015.wav,real,hi_native,openslr103_train,openslr103_2195,9.340
accents\real\hi_native\openslr103_train_2195_016.wav,real,hi_native,openslr103_train,openslr103_2195,5.780
accents\real\hi_native\openslr103_train_2195_019.wav,real,hi_native,openslr103_train,openslr103_2195,8.440
accents\real\hi_native\openslr103_train_2195_024.wav,real,hi_native,openslr103_train,openslr103_2195,7.520
accents\real\hi_native\openslr103_train_2195_026.wav,real,hi_native,openslr103_train,openslr103_2195,6.760
accents\real\hi_native\openslr103_train_2195_027.wav,real,hi_native,openslr103_train,openslr103_2195,9.140
accents\real\hi_native\openslr103_train_2195_032.wav,real,hi_native,openslr103_train,openslr103_2195,7.640
accents\real\hi_native\openslr103_train_2195_034.wav,real,hi_native,openslr103_train,openslr103_2195,10.620
accents\real\hi_native\openslr103_train_2195_035.wav,real,hi_native,openslr103_train,openslr103_2195,9.220
accents\real\hi_native\openslr103_train_2195_037.wav,real,hi_native,openslr103_train,openslr103_2195,7.080
accents\real\hi_native\openslr103_train_2195_043.wav,real,hi_native,openslr103_train,openslr103_2195,4.920
accents\real\hi_native\openslr103_train_2195_046.wav,real,hi_native,openslr103_train,openslr103_2195,9.120
accents\real\hi_native\openslr103_train_2195_047.wav,real,hi_native,openslr103_train,openslr103_2195,8.600
accents\real\hi_native\openslr103_train_2195_050.wav,real,hi_native,openslr103_train,openslr103_2195,6.340
accents\real\hi_native\openslr103_train_2195_057.wav,real,hi_native,openslr103_train,openslr103_2195,6.860
accents\real\hi_native\openslr103_train_2195_060.wav,real,hi_native,openslr103_train,openslr103_2195,5.600
accents\real\hi_native\openslr103_train_2195_064.wav,real,hi_native,openslr103_train,openslr103_2195,7.900
